行政区,坐标,数量
闵行区,"121.495106,31.055615",14
闵行区,"121.495106,31.038615",12
闵行区,"121.495106,31.021615",15
闵行区,"121.495106,31.004615",5
闵行区,"121.512106,31.106615",91
闵行区,"121.512106,31.089615",197
闵行区,"121.512106,31.072615",298
闵行区,"121.512106,31.055615",70
闵行区,"121.512106,31.038615",51
闵行区,"121.512106,31.021615",27
闵行区,"121.529106,31.106615",101
闵行区,"121.529106,31.089615",35
闵行区,"121.529106,31.072615",461
闵行区,"121.529106,31.055615",257
闵行区,"121.529106,31.038615",59
闵行区,"121.529106,31.021615",235
闵行区,"121.529106,31.004615",13
闵行区,"121.546106,31.106615",27
闵行区,"121.546106,31.089615",10
闵行区,"121.546106,31.072615",144
闵行区,"121.546106,31.038615",91
闵行区,"121.546106,31.021615",26
闵行区,"121.546106,31.004615",2
闵行区,"121.563106,31.021615",2
闵行区,"121.563106,31.004615",2
青浦区,"120.873804,31.122081",1
青浦区,"120.890804,31.122081",1
青浦区,"120.890804,31.105081",1
青浦区,"120.907804,31.122081",3
青浦区,"120.907804,31.105081",1
青浦区,"120.907804,31.088081",6
青浦区,"120.907804,31.071081",19
青浦区,"120.907804,31.054081",2
青浦区,"120.907804,31.037081",4
青浦区,"120.907804,31.020081",1
青浦区,"120.924804,31.122081",42
青浦区,"120.924804,31.105081",2
青浦区,"120.924804,31.071081",4
青浦区,"120.924804,31.054081",3
青浦区,"120.924804,31.037081",70
青浦区,"120.924804,31.020081",2
青浦区,"120.941804,31.139081",1
青浦区,"120.941804,31.122081",2
青浦区,"120.941804,31.071081",1
青浦区,"120.941804,31.054081",10
青浦区,"120.958804,31.088081",1
青浦区,"120.958804,31.071081",45
青浦区,"120.958804,31.054081",2
青浦区,"120.975804,31.088081",6
青浦区,"120.975804,31.071081",11
青浦区,"120.975804,31.054081",4
青浦区,"120.975804,31.037081",1
青浦区,"120.975804,31.020081",1
青浦区,"120.992804,31.105081",1
青浦区,"120.992804,31.088081",6
青浦区,"120.992804,31.071081",1
青浦区,"120.992804,31.054081",18
青浦区,"120.992804,31.037081",1
青浦区,"120.992804,31.003081",6
青浦区,"121.009804,31.105081",18
青浦区,"121.009804,31.054081",6
青浦区,"121.009804,31.037081",1
青浦区,"121.009804,31.003081",6
青浦区,"121.009804,30.952081",1
青浦区,"121.026804,31.139081",1
青浦区,"121.026804,31.122081",18
青浦区,"121.026804,31.105081",13
青浦区,"121.026804,31.088081",5
青浦区,"121.026804,31.071081",2
青浦区,"121.026804,31.054081",1
青浦区,"121.026804,31.003081",1
青浦区,"121.026804,30.986081",4
青浦区,"121.026804,30.969081",69
青浦区,"121.026804,30.952081",2
青浦区,"121.043804,31.139081",21
青浦区,"121.043804,31.122081",39
青浦区,"121.043804,31.105081",140
青浦区,"121.043804,31.088081",10
青浦区,"121.043804,31.071081",35
青浦区,"121.043804,31.037081",1
青浦区,"121.043804,31.020081",11
青浦区,"121.043804,31.003081",140
青浦区,"121.043804,30.986081",10
青浦区,"121.060804,31.139081",3
青浦区,"121.060804,31.122081",15
青浦区,"121.060804,31.105081",608
青浦区,"121.060804,31.088081",18
青浦区,"121.060804,31.071081",171
青浦区,"121.060804,31.037081",1
青浦区,"121.060804,31.020081",3
青浦区,"121.060804,31.003081",13
青浦区,"121.060804,30.986081",5
青浦区,"121.060804,30.969081",1
青浦区,"121.077804,31.258081",161
青浦区,"121.077804,31.241081",4
青浦区,"121.077804,31.224081",1
青浦区,"121.077804,31.207081",2
青浦区,"121.077804,31.190081",5
青浦区,"121.077804,31.173081",7
青浦区,"121.077804,31.156081",26
青浦区,"121.077804,31.139081",15
青浦区,"121.077804,31.122081",2
青浦区,"121.077804,31.105081",19
青浦区,"121.077804,31.088081",6
青浦区,"121.077804,31.071081",5
青浦区,"121.077804,31.054081",4
青浦区,"121.077804,31.037081",3
青浦区,"121.077804,31.003081",3
青浦区,"121.077804,30.986081",102
青浦区,"121.077804,30.969081",3
青浦区,"121.094804,31.275081",2
青浦区,"121.094804,31.258081",42
青浦区,"121.094804,31.241081",4
青浦区,"121.094804,31.224081",8
青浦区,"121.094804,31.207081",184
青浦区,"121.094804,31.190081",21
青浦区,"121.094804,31.173081",109
青浦区,"121.094804,31.156081",196
青浦区,"121.094804,31.139081",241
青浦区,"121.094804,31.122081",3
青浦区,"121.094804,31.105081",1
青浦区,"121.094804,31.088081",1
青浦区,"121.094804,31.071081",12
青浦区,"121.094804,31.037081",5
青浦区,"121.094804,30.986081",2
青浦区,"121.111804,31.275081",2
青浦区,"121.111804,31.258081",11
青浦区,"121.111804,31.224081",5
青浦区,"121.111804,31.207081",90
青浦区,"121.111804,31.190081",57
青浦区,"121.111804,31.173081",53
青浦区,"121.111804,31.156081",866
青浦区,"121.111804,31.139081",482
青浦区,"121.111804,31.122081",6
青浦区,"121.111804,31.071081",9
青浦区,"121.128804,31.275081",8
青浦区,"121.128804,31.258081",87
青浦区,"121.128804,31.241081",27
青浦区,"121.128804,31.224081",2
青浦区,"121.128804,31.207081",6
青浦区,"121.128804,31.190081",265
青浦区,"121.128804,31.173081",107
青浦区,"121.128804,31.156081",575
青浦区,"121.128804,31.139081",374
青浦区,"121.128804,31.122081",11
青浦区,"121.128804,31.105081",1
青浦区,"121.145804,31.275081",5
青浦区,"121.145804,31.258081",314
青浦区,"121.145804,31.241081",84
青浦区,"121.145804,31.224081",1
青浦区,"121.145804,31.207081",1
青浦区,"121.145804,31.190081",52
青浦区,"121.145804,31.173081",12
青浦区,"121.145804,31.156081",225
青浦区,"121.145804,31.139081",67
青浦区,"121.145804,31.122081",7
青浦区,"121.145804,31.105081",2
青浦区,"121.162804,31.258081",5
青浦区,"121.162804,31.241081",10
青浦区,"121.162804,31.224081",1
青浦区,"121.162804,31.207081",3
青浦区,"121.162804,31.190081",43
青浦区,"121.162804,31.173081",44
青浦区,"121.162804,31.156081",100
青浦区,"121.162804,31.139081",47
青浦区,"121.162804,31.122081",5
青浦区,"121.162804,31.105081",25
青浦区,"121.179804,31.241081",9
青浦区,"121.179804,31.224081",5
青浦区,"121.179804,31.207081",170
青浦区,"121.179804,31.190081",361
青浦区,"121.179804,31.173081",45
青浦区,"121.179804,31.156081",78
青浦区,"121.179804,31.139081",30
青浦区,"121.179804,31.122081",14
青浦区,"121.196804,31.241081",80
青浦区,"121.196804,31.224081",16
青浦区,"121.196804,31.207081",3
青浦区,"121.196804,31.190081",67
青浦区,"121.196804,31.173081",11
青浦区,"121.196804,31.156081",375
青浦区,"121.196804,31.139081",33
青浦区,"121.213804,31.241081",300
青浦区,"121.213804,31.224081",72
青浦区,"121.213804,31.207081",57
青浦区,"121.213804,31.190081",111
青浦区,"121.213804,31.173081",15
青浦区,"121.213804,31.156081",36
青浦区,"121.213804,31.139081",9
青浦区,"121.230804,31.258081",41
青浦区,"121.230804,31.241081",613
青浦区,"121.230804,31.224081",233
青浦区,"121.230804,31.207081",356
青浦区,"121.230804,31.190081",384
青浦区,"121.230804,31.173081",57
青浦区,"121.230804,31.156081",157
青浦区,"121.230804,31.139081",44
青浦区,"121.230804,31.122081",16
青浦区,"121.247804,31.258081",17
青浦区,"121.247804,31.224081",64
青浦区,"121.247804,31.207081",133
青浦区,"121.247804,31.190081",7
青浦区,"121.247804,31.173081",57
青浦区,"121.247804,31.156081",11
青浦区,"121.247804,31.139081",5
青浦区,"121.264804,31.190081",167
青浦区,"121.264804,31.173081",849
青浦区,"121.264804,31.156081",36
青浦区,"121.264804,31.139081",28
青浦区,"121.281804,31.190081",45
青浦区,"121.281804,31.173081",633
青浦区,"121.281804,31.156081",75
青浦区,"121.281804,31.139081",89
青浦区,"121.298804,31.190081",298
青浦区,"121.298804,31.173081",269
青浦区,"121.298804,31.156081",104
青浦区,"121.315804,31.173081",276
松江区,"121.041683,30.941965",4
松江区,"121.041683,30.924965",1
松江区,"121.041683,30.907965",5
松江区,"121.058683,30.958965",1
松江区,"121.058683,30.941965",3
松江区,"121.058683,30.924965",52
松江区,"121.058683,30.907965",1
松江区,"121.075683,30.941965",62
松江区,"121.075683,30.924965",35
松江区,"121.075683,30.907965",1
松江区,"121.092683,31.060965",1
松江区,"121.092683,30.958965",3
松江区,"121.092683,30.941965",21
松江区,"121.092683,30.924965",3
松江区,"121.109683,31.094965",1
松江区,"121.109683,31.043965",1
松江区,"121.109683,31.026965",19
松江区,"121.109683,31.009965",2
松江区,"121.109683,30.992965",4
松江区,"121.109683,30.975965",4
松江区,"121.109683,30.958965",1
松江区,"121.109683,30.941965",11
松江区,"121.109683,30.924965",1
松江区,"121.126683,31.094965",1
松江区,"121.126683,31.077965",5
松江区,"121.126683,31.060965",2
松江区,"121.126683,31.043965",1
松江区,"121.126683,31.026965",123
松江区,"121.126683,31.009965",8
松江区,"121.126683,30.992965",19
松江区,"121.126683,30.975965",3
松江区,"121.126683,30.958965",1
松江区,"121.126683,30.941965",1
松江区,"121.126683,30.924965",3
松江区,"121.143683,31.094965",1
松江区,"121.143683,31.077965",118
松江区,"121.143683,31.060965",227
松江区,"121.143683,31.043965",9
松江区,"121.143683,31.026965",160
松江区,"121.143683,31.009965",299
松江区,"121.143683,30.992965",7
松江区,"121.143683,30.975965",3
松江区,"121.143683,30.958965",14
松江区,"121.143683,30.941965",32
松江区,"121.143683,30.924965",3
松江区,"121.160683,31.094965",23
松江区,"121.160683,31.077965",4
松江区,"121.160683,31.060965",81
松江区,"121.160683,31.043965",17
松江区,"121.160683,31.026965",8
松江区,"121.160683,31.009965",8
松江区,"121.160683,30.992965",15
松江区,"121.160683,30.975965",6
松江区,"121.160683,30.958965",1
松江区,"121.160683,30.941965",2
松江区,"121.160683,30.924965",6
松江区,"121.177683,31.111965",32
松江区,"121.177683,31.094965",250
松江区,"121.177683,31.077965",10
松江区,"121.177683,31.060965",2
松江区,"121.177683,31.043965",90
松江区,"121.177683,31.026965",98
松江区,"121.177683,31.009965",5
松江区,"121.177683,30.992965",4
松江区,"121.177683,30.975965",164
松江区,"121.177683,30.958965",6
松江区,"121.177683,30.941965",7
松江区,"121.177683,30.924965",2
松江区,"121.194683,31.128965",46
松江区,"121.194683,31.111965",28
松江区,"121.194683,31.094965",156
松江区,"121.194683,31.077965",14
松江区,"121.194683,31.060965",27
松江区,"121.194683,31.043965",534
松江区,"121.194683,31.026965",361
松江区,"121.194683,31.009965",413
松江区,"121.194683,30.992965",25
松江区,"121.194683,30.975965",12
松江区,"121.194683,30.958965",9
松江区,"121.194683,30.941965",9
松江区,"121.194683,30.924965",4
松江区,"121.211683,31.128965",17
松江区,"121.211683,31.111965",8
松江区,"121.211683,31.094965",51
松江区,"121.211683,31.060965",27
松江区,"121.211683,31.043965",867
松江区,"121.211683,31.026965",460
松江区,"121.211683,31.009965",781
松江区,"121.211683,30.992965",83
松江区,"121.211683,30.975965",19
松江区,"121.211683,30.958965",1
松江区,"121.211683,30.941965",18
松江区,"121.211683,30.924965",127
松江区,"121.228683,31.111965",187
松江区,"121.228683,31.094965",40
松江区,"121.228683,31.077965",27
松江区,"121.228683,31.060965",419
松江区,"121.228683,31.043965",208
松江区,"121.228683,31.026965",333
松江区,"121.228683,31.009965",873
松江区,"121.228683,30.992965",59
松江区,"121.228683,30.975965",5
松江区,"121.228683,30.941965",3
松江区,"121.245683,31.128965",9
松江区,"121.245683,31.111965",155
松江区,"121.245683,31.094965",56
松江区,"121.245683,31.077965",12
松江区,"121.245683,31.060965",559
松江区,"121.245683,31.043965",145
松江区,"121.245683,31.026965",327
松江区,"121.245683,31.009965",880
松江区,"121.245683,30.992965",35
松江区,"121.245683,30.975965",4
松江区,"121.245683,30.958965",1
松江区,"121.245683,30.941965",2
松江区,"121.262683,31.128965",27
松江区,"121.262683,31.111965",539
松江区,"121.262683,31.094965",156
松江区,"121.262683,31.077965",311
松江区,"121.262683,31.060965",55
松江区,"121.262683,31.043965",35
松江区,"121.262683,31.026965",154
松江区,"121.262683,31.009965",604
松江区,"121.262683,30.992965",16
松江区,"121.262683,30.975965",1
松江区,"121.262683,30.958965",2
松江区,"121.262683,30.941965",2
松江区,"121.262683,30.924965",1
松江区,"121.262683,30.907965",1
松江区,"121.279683,31.145965",92
松江区,"121.279683,31.128965",111
松江区,"121.279683,31.111965",749
松江区,"121.279683,31.094965",143
松江区,"121.279683,31.077965",111
松江区,"121.279683,31.060965",91
松江区,"121.279683,31.043965",43
松江区,"121.279683,31.026965",161
松江区,"121.279683,31.009965",176
松江区,"121.279683,30.992965",33
松江区,"121.279683,30.975965",5
松江区,"121.279683,30.958965",1
松江区,"121.279683,30.941965",18
松江区,"121.279683,30.924965",226
松江区,"121.279683,30.907965",1
松江区,"121.296683,31.145965",248
松江区,"121.296683,31.128965",155
松江区,"121.296683,31.111965",71
松江区,"121.296683,31.094965",52
松江区,"121.296683,31.077965",10
松江区,"121.296683,31.060965",63
松江区,"121.296683,31.043965",112
松江区,"121.296683,31.026965",446
松江区,"121.296683,31.009965",89
松江区,"121.296683,30.992965",90
松江区,"121.296683,30.975965",5
松江区,"121.296683,30.958965",1
松江区,"121.296683,30.941965",16
松江区,"121.296683,30.924965",4
松江区,"121.313683,31.145965",766
松江区,"121.313683,31.128965",606
松江区,"121.313683,31.111965",282
松江区,"121.313683,31.094965",135
松江区,"121.313683,31.077965",37
松江区,"121.313683,31.060965",735
松江区,"121.313683,31.043965",159
松江区,"121.313683,31.026965",192
松江区,"121.313683,31.009965",870
松江区,"121.313683,30.992965",7
松江区,"121.313683,30.975965",5
松江区,"121.313683,30.958965",32
松江区,"121.313683,30.941965",314
松江区,"121.313683,30.924965",1
松江区,"121.330683,31.145965",351
松江区,"121.330683,31.128965",796
松江区,"121.330683,31.111965",165
松江区,"121.330683,31.094965",164
松江区,"121.330683,31.077965",223
松江区,"121.330683,31.060965",92
松江区,"121.330683,31.043965",33
松江区,"121.330683,31.026965",32
松江区,"121.330683,31.009965",95
松江区,"121.330683,30.958965",4
松江区,"121.330683,30.941965",80
松江区,"121.330683,30.924965",1
松江区,"121.347683,31.111965",127
松江区,"121.347683,31.094965",303
松江区,"121.347683,31.077965",178
松江区,"121.347683,31.060965",105
松江区,"121.347683,30.958965",2
松江区,"121.347683,30.941965",1
松江区,"121.347683,30.924965",1
松江区,"121.364683,31.094965",804
松江区,"121.364683,31.077965",160
